DIRECTORIO;SECUENCIA_P;ORDEN;REGIS;P6230;P6240;P6240S1;P6250;P6260;P6270;P6280;P6290;P6290S1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351;CLASE;DPTO;fex_c_2011
547043;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;1955,10583126954
547048;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1366,67487199547
547048;1;2;50;2;4; ;2;2;2;2; ; ;1;6; ;2; ;2; ; ;2;47;1366,67487199547
547049;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;2696,97018415917
547049;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;47;2696,97018415917
547049;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2696,97018415917
547087;1;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;2574,79807014288
547087;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2574,79807014288
547087;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2574,79807014288
547087;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2574,79807014288
547087;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2574,79807014288
547088;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;2065,51894245964
547088;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2065,51894245964
547088;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2065,51894245964
547089;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;2041,60169056277
547089;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2041,60169056277
547089;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2041,60169056277
547089;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2041,60169056277
547090;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2488,30221084965
547090;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;2488,30221084965
547090;1;3;50;3;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;47;2488,30221084965
547090;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2488,30221084965
547090;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2488,30221084965
547093;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;2642,19089890752
547093;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2642,19089890752
547093;1;3;50;3;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;47;2642,19089890752
547093;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2642,19089890752
547093;1;5;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2642,19089890752
547093;1;6;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;47;2642,19089890752
547094;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;47;1936,21922097813
547200;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1778,03980124689
547200;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1778,03980124689
547206;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1717,4826059218
547208;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2545,80963381202
547208;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2545,80963381202
547208;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;2545,80963381202
547209;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3110,28297899356
547209;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;3110,28297899356
547209;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3110,28297899356
547210;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;4523,23724849959
547210;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;4523,23724849959
547210;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;4523,23724849959
547216;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2405,56888956701
547216;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2405,56888956701
547217;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3002,59931835418
547217;1;2;50;1;6;ESTA FUERA DEL MUNICIPIO;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;50;3002,59931835418
547217;1;5;50;5;4; ;2;2;2;2; ; ;1;12; ; ; ; ; ; ;2;50;3002,59931835418
547218;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3418,36137018455
547218;1;2;50;2;4; ;2;2;2;2; ; ;1;2; ;2; ;2; ; ;2;50;3418,36137018455
547218;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3418,36137018455
547219;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2749,295056158
547224;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2291,78254837632
547224;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2291,78254837632
547224;1;3;50;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;50;2291,78254837632
547224;1;4;50;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;50;2291,78254837632
547225;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3984,95131069898
547225;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;3984,95131069898
547225;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3984,95131069898
547231;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1639,42282637801
547231;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1639,42282637801
547231;1;3;50;3;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;1639,42282637801
547231;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1639,42282637801
547233;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2362,51102377823
547233;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2362,51102377823
547233;1;3;50;3;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;50;2362,51102377823
547235;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1771,11229386165
547235;1;2;50;2;4; ;2;2;2;2; ; ;1;4; ;1;2; ; ; ;2;50;1771,11229386165
547235;1;3;50;2;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;50;1771,11229386165
547236;1;1;50;1;4; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;2;50;2421,15204030033
547236;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2421,15204030033
547236;1;3;50;1;6;DESCANSANDO;2;2;2;2; ; ;1;3; ;1;2; ; ; ;2;50;2421,15204030033
547237;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3370,6768302204
547237;1;2;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;2;50;3370,6768302204
547237;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3370,6768302204
547238;1;1;50;1;6;ESTABA ENFERMA;2;1; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2429,2671736076
547238;1;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2429,2671736076
547238;1;3;50;1;3; ;2;2;2;2; ; ;1;9; ; ; ; ; ; ;2;50;2429,2671736076
547238;1;4;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;2429,2671736076
547238;1;5;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;2429,2671736076
547238;1;6;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2429,2671736076
547238;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2429,2671736076
547245;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2545,22689259957
547245;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;2545,22689259957
547245;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;2545,22689259957
547246;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2266,51025965836
547247;1;1;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;50;2055,27617129672
547247;1;2;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;2055,27617129672
547257;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1852,05450850433
547257;1;2;50;2;4; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;50;1852,05450850433
547257;1;3;50;3;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1852,05450850433
547259;1;1;50;1;6;POR ENFERMEDAD;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1789,74081379152
547259;1;2;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1789,74081379152
547262;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3572,02121897161
547262;1;2;50;2;4; ;2;2;2;2; ; ;1;6; ;2; ;2; ; ;2;50;3572,02121897161
547270;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;3389,30535015027
547270;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;3389,30535015027
547273;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2714,7614859849
547274;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2266,51025965836
547275;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;2714,7614859849
547276;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;4251,43406905504
547276;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;4251,43406905504
547276;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;4251,43406905504
547277;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1902,936955161
547277;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;1902,936955161
547277;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1902,936955161
547277;1;4;50;4;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1902,936955161
547283;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;896,298258243369
547283;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;896,298258243369
547283;1;3;50;2;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;896,298258243369
547284;1;1;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;465,052684659745
547284;1;2;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;50;465,052684659745
547284;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;465,052684659745
547284;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;465,052684659745
547285;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;930,685725075063
547285;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;930,685725075063
547286;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;530,758122538476
547286;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;530,758122538476
547287;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;761,184716605211
547287;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;761,184716605211
547287;1;3;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;761,184716605211
547288;1;1;50;1;4; ;2;2;2;1;6; ; ; ; ; ; ; ; ;1;2;50;910,365859111777
547288;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;910,365859111777
547289;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1441,52738430709
547290;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1072,86522249773
547290;1;2;50;2;4; ;2;2;2;2; ; ;1;4; ;2; ;2; ; ;2;50;1072,86522249773
547290;1;3;50;3;6;DESCANSANDO;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;50;1072,86522249773
547290;1;4;50;2;6;DESCANSANDO;2;2;2;1;1; ; ; ; ; ; ; ; ;1;2;50;1072,86522249773
547290;1;5;50;2;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1072,86522249773
547291;1;1;50;2;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;736,157002696221
547291;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;736,157002696221
547291;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;736,157002696221
547292;1;1;50;1;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;1066,86863331766
547292;1;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1066,86863331766
547292;2;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1066,86863331766
547292;2;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1066,86863331766
547293;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;910,365859111777
547293;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;910,365859111777
547294;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;726,981539822152
547294;1;2;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;726,981539822152
547295;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;880,80722043451
547297;1;1;50;1;6;DESCANSANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;880,80722043451
547298;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;790,748876003259
547298;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;790,748876003259
547298;1;3;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;790,748876003259
547300;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1388,88213028437
547300;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1388,88213028437
547301;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;839,139223861456
547301;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;839,139223861456
547301;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;839,139223861456
547301;1;4;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;839,139223861456
547303;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;870,454063172226
547303;1;2;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;870,454063172226
547304;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;917,385325175276
547304;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;917,385325175276
547304;1;3;50;3;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;50;917,385325175276
547305;1;1;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;751,103525240814
547305;1;2;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;751,103525240814
547305;1;3;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;751,103525240814
547305;1;4;50;5;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;751,103525240814
547305;1;5;50;5;6;LABORES DEL CAMPO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;751,103525240814
547305;1;6;50;5;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;751,103525240814
547306;1;1;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;648,255111626012
547306;1;2;50;1;6;DESCANSAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;648,255111626012
547307;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;839,139223861456
547307;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;839,139223861456
547307;1;3;50;2;6;JUGANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;839,139223861456
547307;1;4;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;839,139223861456
547308;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;766,705235391774
547308;1;2;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;766,705235391774
547308;1;3;50;1;6;VIAJANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;766,705235391774
547309;1;1;50;1;6;VIAJANDO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;899,634124290248
547309;1;2;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;899,634124290248
547311;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1386,25529704497
547311;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1386,25529704497
547311;1;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1386,25529704497
547311;1;4;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1386,25529704497
547312;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;662,989481812994
547312;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;662,989481812994
547312;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;662,989481812994
547312;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;662,989481812994
547313;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;880,80722043451
547314;1;1;50;1;6;ENFERMO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;966,970122960529
547314;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;966,970122960529
547314;1;3;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;966,970122960529
547315;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;430,990158289386
547315;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;430,990158289386
547315;1;3;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;430,990158289386
547315;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;430,990158289386
547315;2;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;430,990158289386
547315;2;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;430,990158289386
547315;2;3;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;430,990158289386
547317;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;773,94461795813
547317;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;773,94461795813
547318;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;1510,17137361173
547318;1;2;50;2;4; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;2;50;1510,17137361173
547318;1;3;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;1510,17137361173
547319;1;1;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;726,981539822152
547319;1;2;50;2;4; ;2;2;2;2; ; ;1;10; ; ; ; ; ; ;2;50;726,981539822152
547320;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;50;552,782938675491
547320;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;50;552,782938675491
547546;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;6550,03348004357
547546;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;6550,03348004357
547546;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;6550,03348004357
547546;1;4;50;4;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;6550,03348004357
547546;1;5;50;5;4; ;2;2;2;2; ; ;1;6; ;1;1; ;6;1;2;68;6550,03348004357
547546;1;6;50;6;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;6550,03348004357
547546;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;6550,03348004357
547546;1;10;50;10;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;6550,03348004357
547547;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4995,59496228357
547547;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4995,59496228357
547547;1;3;50;3;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4995,59496228357
547548;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5584,86874218894
547548;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;5584,86874218894
547548;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5584,86874218894
547548;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5584,86874218894
547548;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5584,86874218894
547548;1;6;50;6;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5584,86874218894
547548;1;7;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5584,86874218894
547548;1;8;50;8;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5584,86874218894
547549;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5982,12950450063
547549;1;2;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5982,12950450063
547549;1;3;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;5982,12950450063
547551;1;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5794,25744584816
547551;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5794,25744584816
547551;1;3;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;5794,25744584816
547552;1;1;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4765,09966185623
547552;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;4765,09966185623
547552;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4765,09966185623
547552;1;4;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4765,09966185623
547552;1;5;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4765,09966185623
547553;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5165,43416922352
547553;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;5165,43416922352
547553;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5165,43416922352
547554;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;3601,74880281405
547554;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;3601,74880281405
547602;1;1;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;5549,22098981357
547602;1;2;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5549,22098981357
547602;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5549,22098981357
547602;1;4;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;68;5549,22098981357
547602;1;5;50;5;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;68;5549,22098981357
547602;1;6;50;6;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;68;5549,22098981357
547604;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5152,25528540281
547604;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;5152,25528540281
547604;1;3;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;5152,25528540281
547606;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;3970,06604817857
547606;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;3970,06604817857
547606;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;3970,06604817857
547606;1;4;50;4;3; ;2;2;1; ; ; ; ; ; ; ; ; ; ; ;2;68;3970,06604817857
547607;1;1;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4689,59924747728
547607;1;2;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;2;68;4689,59924747728
547607;1;3;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;68;4689,59924747728
