Directorio;Secuencia_p;Orden;Area;Regis;P6230;P6240;P6240s1;P6250;P6260;P6270;P6280;P6290;P6290s1;P6300;P6310;P6310s1;P6320;P6330;P6340;P6350;P6351;Dpto;Fex_c_2011
230522;2;1;05;50;1;6;CAMINAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;731,127906046968
230522;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;731,127906046968
230522;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;731,127906046968
230522;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;731,127906046968
230523;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;627,742445736521
230523;2;2;05;50;2;6;VAGAR Y DESEA  ESTUDIAR PARA  PODER EMPLEARSE;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;627,742445736521
230524;2;1;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;827,370889129763
230524;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;827,370889129763
230524;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;827,370889129763
230524;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;827,370889129763
230525;2;1;05;50;1;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;804,36207347145
230525;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;804,36207347145
230525;2;3;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230525;2;4;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230526;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;648,017358339622
230526;2;2;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;648,017358339622
230527;2;1;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;760,002638894242
230527;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;760,002638894242
230527;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;760,002638894242
230527;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;760,002638894242
230528;2;1;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;803,971076093767
230528;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;803,971076093767
230528;2;3;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;803,971076093767
230529;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;578,526199450494
230529;2;2;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;578,526199450494
230529;2;3;05;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;578,526199450494
230530;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;804,36207347145
230530;2;2;05;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;804,36207347145
230530;2;3;05;50;2;6;VAGAR ( LA SEÑORA NO ESPECIFICA LA LABOR DE EL);2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230530;2;4;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;804,36207347145
230532;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;846,863806977498
230532;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;846,863806977498
230533;2;1;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;763,127539327136
230533;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;763,127539327136
230533;2;3;05;50;2;6;ESPERA  INGRESAR E INSCRIBIRSE  PARA ESTUDIAR EN EL SENA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;763,127539327136
230533;2;6;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;763,127539327136
230533;2;7;05;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;763,127539327136
230534;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;831,213372222874
230534;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;831,213372222874
230535;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;846,863806977498
230535;2;2;05;50;2;4; ;2;2;2;2; ; ;1;3; ;2; ;1;3;1;05;846,863806977498
230536;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;667,0028698307
230536;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;667,0028698307
230536;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;667,0028698307
230536;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;667,0028698307
230536;2;5;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;667,0028698307
230536;2;7;05;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;667,0028698307
230537;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;774,020636930699
230537;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;774,020636930699
230537;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;774,020636930699
230538;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;692,963376688339
230538;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;692,963376688339
230538;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;692,963376688339
230538;2;5;05;50;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;692,963376688339
230539;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;747,422208925302
230539;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;747,422208925302
230539;2;3;05;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;747,422208925302
230540;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;793,686764012002
230540;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;793,686764012002
230540;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;793,686764012002
230540;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;793,686764012002
230541;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;784,087160868348
230541;2;2;05;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;05;784,087160868348
230541;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;784,087160868348
230541;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;784,087160868348
230542;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;643,684622914546
230542;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;643,684622914546
230542;2;3;05;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;643,684622914546
230542;2;4;05;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;643,684622914546
230542;2;5;05;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;643,684622914546
230542;2;6;05;50;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;643,684622914546
230542;2;7;05;50;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;643,684622914546
230542;2;8;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;643,684622914546
230543;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;867,138719580599
230543;2;2;05;50;2;2; ;2;2;2;1;3; ; ; ; ; ; ; ; ;1;05;867,138719580599
230544;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;642,280426708835
230544;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;642,280426708835
230544;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;642,280426708835
230544;2;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;642,280426708835
230545;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;623,472217799211
230545;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;623,472217799211
230545;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;623,472217799211
230545;2;4;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;623,472217799211
230545;2;5;05;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;623,472217799211
230546;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;731,127906046968
230546;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;731,127906046968
230546;2;3;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;731,127906046968
230546;2;4;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;731,127906046968
230547;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;671,026173997935
230547;2;2;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;671,026173997935
230548;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;599,917124106866
230548;2;5;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;599,917124106866
230548;2;6;05;50;6;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;599,917124106866
230549;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;690,910089223353
230550;2;1;05;50;1;6;CAMINAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;705,210093631797
230551;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;538,367371621975
230551;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;538,367371621975
230551;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;538,367371621975
230551;2;4;05;50;4;6;EMBARAZO;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;538,367371621975
230552;2;1;05;50;1;6;ANDAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;800,263150160324
230552;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;800,263150160324
230555;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;695,567796045676
230555;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;695,567796045676
230555;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;695,567796045676
230555;2;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;695,567796045676
230555;2;5;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;695,567796045676
230555;2;6;05;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;695,567796045676
230557;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;731,046715301582
230557;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;731,046715301582
230557;2;4;05;50;4;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;731,046715301582
230559;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;520,606365050163
230559;2;2;05;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;520,606365050163
230559;2;3;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;520,606365050163
230559;2;4;05;50;1;6;VER TV;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;520,606365050163
230560;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;856,463410121151
230560;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;856,463410121151
230561;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;630,476348791732
230561;2;2;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;630,476348791732
230562;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;773,4118514089
230562;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;773,4118514089
230562;2;3;05;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;773,4118514089
230562;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;773,4118514089
230563;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;980,590703828696
230563;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;980,590703828696
230563;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;980,590703828696
230563;2;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;980,590703828696
230563;2;5;05;50;5;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;980,590703828696
230564;2;1;05;50;1;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;671,026173997935
230564;2;2;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;671,026173997935
230565;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;693,972482168481
230565;2;2;05;50;2;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;693,972482168481
230565;2;3;05;50;3;2; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;693,972482168481
230565;2;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;693,972482168481
230565;2;5;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;693,972482168481
230566;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;950,929882878171
230567;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;781,353257813137
230567;2;2;05;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;781,353257813137
230567;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;781,353257813137
230567;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;781,353257813137
230568;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;804,36207347145
230568;2;2;05;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;804,36207347145
230568;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230568;2;4;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230569;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;816,91336781443
230569;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;816,91336781443
230570;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;889,420436130755
230570;2;2;05;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;889,420436130755
230571;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;587,235010700363
230571;2;2;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;587,235010700363
230571;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;587,235010700363
230572;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;811,947565099915
230572;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;811,947565099915
230572;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;811,947565099915
230573;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;797,647560691471
230573;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;797,647560691471
230573;2;3;05;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;797,647560691471
230574;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;754,136721705281
230574;2;2;05;50;2;4; ;2;2;2;2; ; ;1;7; ;2; ;2; ; ;05;754,136721705281
230574;2;3;05;50;3;4; ;2;2;2;2; ; ;1;8; ;2; ;2; ; ;05;754,136721705281
230574;2;4;05;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;754,136721705281
230575;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;578,526199450494
230575;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;578,526199450494
230575;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;578,526199450494
230576;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;931,045967652752
230576;2;2;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;931,045967652752
230577;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;816,91336781443
230577;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;816,91336781443
230578;2;1;05;50;1;6;ESTUDIA INDEPENDIENTEDEFORMA PERSONAL;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;900,704531112002
230582;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;804,36207347145
230582;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230582;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230582;2;4;05;50;4;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;804,36207347145
230583;2;1;05;50;1;6;CAMINAR;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1169,37062852892
230583;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1169,37062852892
230583;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1169,37062852892
230583;2;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1169,37062852892
230584;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;980,199706451013
230584;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;980,199706451013
230584;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;980,199706451013
230584;2;5;05;50;5;2; ;2;2;2;1;2; ; ; ; ; ; ; ; ;1;05;980,199706451013
230585;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;797,647560691471
230585;2;2;05;50;2;4; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ;05;797,647560691471
230585;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;797,647560691471
230586;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;774,020636930699
230586;2;2;05;50;2;6;DILIGENCIS  PARA  ENTRAR  A  LA POLICIA;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;774,020636930699
230586;2;3;05;50;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;774,020636930699
230587;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;689,620688111329
230587;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;689,620688111329
230587;2;3;05;50;2;4; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;689,620688111329
230587;2;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;689,620688111329
230587;2;5;05;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;689,620688111329
230588;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;537,29166530618
230588;2;2;05;50;2;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;537,29166530618
230588;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;537,29166530618
230588;2;6;05;50;6;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;537,29166530618
230589;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;690,910089223353
230590;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;938,965172306698
230590;2;2;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;938,965172306698
230590;2;3;05;50;3;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;938,965172306698
230590;2;4;05;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;938,965172306698
230590;2;8;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;938,965172306698
230591;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;836,579494895733
230591;2;2;05;50;2;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;05;836,579494895733
230591;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;836,579494895733
230593;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;847,254804355181
230593;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;847,254804355181
230593;2;3;05;50;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;847,254804355181
230594;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;793,295766634319
230594;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;793,295766634319
230594;2;3;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;793,295766634319
230595;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;650,751261394833
230595;2;2;05;50;1;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;650,751261394833
230596;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;621,418930334225
230596;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;621,418930334225
230600;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;856,463410121151
230600;2;2;05;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;856,463410121151
230601;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1819,39069746771
230601;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1819,39069746771
230602;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1569,9267257048
230602;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1569,9267257048
230603;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1341,2703532405
230604;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1410,42018726359
230605;2;1;05;50;1;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1302,28451754503
230605;2;2;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1302,28451754503
230605;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1302,28451754503
230606;2;1;05;50;1;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1801,409062224
230607;2;1;05;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;1194,36644210331
230607;2;2;05;50;2;3; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;05;1194,36644210331
230607;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1194,36644210331
230608;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1423,84921282355
230608;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1423,84921282355
230609;2;1;05;50;1;6;esta esperando que lo llamen del trabajo anterior;2;2;2;1;5; ; ; ; ; ; ; ; ;2;05;1694,50960871036
230609;2;2;05;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1694,50960871036
230609;2;3;05;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1694,50960871036
230610;2;1;05;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;05;1324,63472549613
230610;2;2;05;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;05;1324,63472549613
230611;2;1;08;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;495,776447891475
230611;2;2;08;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;495,776447891475
230611;2;4;08;50;4;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;08;495,776447891475
230612;2;1;08;50;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;516,501768067064
230612;2;2;08;50;2;6;VIVE DE LOS INTERESES DE UN CAPITAL;2;2;2;2; ; ;2; ; ; ; ; ; ; ;08;516,501768067064
230612;2;5;08;50;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;516,501768067064
230614;2;1;08;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;557,093053702449
230614;2;2;08;50;2;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;08;557,093053702449
230614;2;3;08;50;3;3; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;08;557,093053702449
230614;2;4;08;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;557,093053702449
230616;2;1;08;50;1;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;08;484,575153814793
230616;2;2;08;50;2;2; ;2;2;2;1;1; ; ; ; ; ; ; ; ;1;08;484,575153814793
230617;2;1;08;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;486,977120339691
230617;2;4;08;50;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;486,977120339691
230618;2;1;08;50;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;08;446,060485944681
230618;2;2;08;50;2;4; ;2;2;2;2; ; ;2; ; ; ; ; ; ; ;08;446,060485944681
